SampleName,Absiella_dolichum,Acetivibrio_ethanolgignens,Agathobaculum_desmolans,Alistipes_finegoldii,Alistipes_obesi,Alistipes_putredinis,Alistipes_shahii,Anaerobutyricum_hallii,Anaerostipes_hadrus,Anaerotignum_lactatifermentans,Anaerotruncus_colihominis,Angelakisella_massiliensis,Bacteroides_barnesiae,Bacteroides_caccae,Bacteroides_caecimuris,Bacteroides_cellulosilyticus,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_dorei,Bacteroides_faecichinchillae,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_pectinophilus,Bacteroides_plebeius,Bacteroides_pyogenes,Bacteroides_salanitronis,Bacteroides_salyersiae,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Blautia_hansenii,Blautia_obeum,Blautia_sp_N6H1-15,Butyricicoccus_pullicaecorum,Butyricimonas_faecalis,Butyrivibrio_crossotus,Clostridiales_bacterium_CCNA10,Clostridium_bolteae,Clostridium_citroniae,Clostridium_glycyrrhizinilyticum,Clostridium_innocuum,Clostridium_phoceensis,Clostridium_scindens,Clostridium_sporogenes,Clostridium_symbiosum,Coprobacter_secundus,Coprococcus_comes,Coprococcus_eutactus,Dorea_formicigenerans,Emergencia_timonensis,Eubacterium_eligens,Eubacterium_ramulus,Eubacterium_rectale,Faecalibacterium_prausnitzii,Faecalitalea_cylindroides,Flavonifractor_plautii,Fournierella_massiliensis,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Hungatella_hathewayi,Intestinimonas_butyriciproducens,Lachnoclostridium_phocaeense,Lachnoclostridium_sp_YL32,Lachnospiraceae_bacterium_Choco86,Lachnospiraceae_bacterium_GAM79,Lactobacillus_rogosae,Marvinbryantia_formatexigens,Mediterranea_massiliensis,Merdimonas_faecis,Odoribacter_splanchnicus,Oscillibacter_sp_PEA192,Parabacteroides_distasonis,Parabacteroides_johnsonii,Parabacteroides_sp_CT06,Paraprevotella_xylaniphila,Pseudoflavonifractor_capillosus,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Ruminococcus_faecis,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Solobacterium_moorei,Subdoligranulum_variabile,Tyzzerella_nexilis
DRR127647,0.0009318571638470424,5.6120246189940556e-05,0.000246208670227671,7.594272212769653e-05,0.0002516914591181468,0.0003450823896038497,0.00014315135410952303,0.00023972951255822868,0.00013339976251510073,0.0004649076854777606,0.0007312293851092252,0.0004335880438774107,5.375230933076346e-05,0.0009251818496599655,0.014865124972785,0.00021871351606185153,0.02587771822631667,0.019388577686258034,0.005999562666595814,0.00021984973973289472,0.008971368718415805,0.03079010516955658,0.0006233770385132326,0.024983022820283873,0.00014362843641405618,0.05557013712216242,0.0005772177740228057,0.0007327793594182014,0.001975738622616253,0.20443152335595635,0.021576155801095283,0.040346889225588135,0.32640277209768137,0.003437108118239114,0.0013439316442648646,0.0031476048633429965,0.001748513967840567,0.0007049263325335638,5.964561477904544e-05,0.008263694516444627,0.00682685903123271,0.0007988967053016205,0.0008250312559691876,0.0003724972003214721,0.0009122551710630039,9.012216965625797e-05,9.265933384157954e-05,0.00042409933004575873,2.9369040553432797e-05,0.0005965651668273789,6.184350913806947e-05,0.00046331318446741733,0.0006128648361122577,2.567213467365273e-05,0.0007654741065035914,0.0003426458533581742,0.0011225043962117694,0.0004455756515032487,0.009187172923865007,0.003084708039321312,0.0016830113948972272,0.04752528715073742,0.00029129665443144976,6.455858915598723e-05,0.0001406573686292187,0.0001718670069881173,0.0008144984014008874,0.0012057348132173426,6.11004498755214e-05,4.14854002823537e-05,0.0005901132840381561,0.0004261745677762634,0.0007412015007821787,0.009691584833045826,0.000746361443880386,0.001596966646139288,0.001312796689184909,0.00013278425540412948,0.0006677532788043813,0.00039740882180309186,0.0004587313587519422,0.001149024618146264,0.0007576037722880168,0.0009023400193528782,0.06048544427695606,0.000739385899899168,0.018639087389141922,0.0003354221751310206,0.0008450182306349368,0.0015181166786179892,0.011355524029966913
DRR127666,0.0025143689705996006,0.0001769426915807144,0.00034428687333065385,0.011341654398988616,0.0014912103841007954,0.05501850621027641,0.0037371546309055838,0.002548366680962411,0.004170746770376111,0.00028211479900622206,0.0009060341926316706,0.0006768426913881868,0.0014341342499598934,0.006637851071218965,0.010226273244435223,0.001176705732454598,0.11420860500747283,0.07975652627196204,0.004701318450763878,0.0015642995516024474,0.002965336359470454,0.0029327752645721995,0.00027085930446278726,0.018575715775967394,0.0008185024502209172,0.04667364971010143,0.0004496528053824872,0.0014281090792665138,0.004198729205497735,0.020836657837568412,0.017173758414067583,0.03954340954380544,0.15875519036418798,0.0005695953272653853,0.012624317457592227,0.00015428798343995075,0.000355143021409296,0.003145942016983448,0.00039810251154661003,0.005866220852723246,0.0011492818578037272,0.00039336237568318955,0.00043552100771233475,0.00015277096684003627,0.008648381483647613,0.00010372937229334427,0.0030057775363314214,0.00048781259931885557,0.0013660314265782085,0.005981608038121066,0.00016862090996802185,0.008578045057175214,0.0003279107576768395,0.003189932336154881,0.0036933585837201485,0.01263325497538712,0.05521195520913208,0.0006305459136294598,0.0018114472859659856,0.0005054439598442248,0.009240092706781116,0.04006962910318102,0.0012789125430400232,0.002192389648761661,0.00044249709678223286,7.036299112831936e-05,0.0016187425376082503,0.016300951261522673,0.003772131046370746,6.347879971550033e-05,0.011805684277650347,9.840534203342569e-05,0.009114937234017014,0.0071920012793044216,0.016388745037249818,0.039090570518888826,0.029462103935440204,0.011232164719521737,0.0007506327300556133,0.002174713700019391,0.011047141972439037,0.014977675193841496,0.003891273625874511,0.009377639805022863,0.0001523659055087652,0.0004310624805105915,0.000531900766535379,0.0019405404522237686,0.0008411189891179894,0.0034537468019064776,0.0018716976854146893
DRR127669,0.004731552776796346,0.0002948762419707911,0.000532284313306911,0.004256729916816706,0.00018526295339122318,0.0006593117696488735,0.01318204432999241,0.01290420359806125,0.0008834158901023269,0.000821224330355437,0.0012266210576909358,0.0008298002472883139,2.917580428361299e-05,0.0007241032267877892,0.008920880773623973,0.07157597813490069,0.020030916884072658,0.01895719710732822,0.0002903016304045769,0.00815241070143228,0.007151540626939747,0.3191189935208148,0.00010113359119822354,0.049353585614314334,0.0014281289047936576,0.01686850634622724,0.0003252592153078773,0.0018204139941519733,0.000806092498646447,0.0017218458935243284,0.006496749183433008,0.0008447866963086863,0.001206258166388633,0.007155905088773077,0.04450546649049364,0.00038854134237060507,0.0002970037323751445,0.004440087192325679,0.00033455728060090783,0.0015550163193764756,0.001774770040199331,0.0003639573334590894,0.0006000219631120521,0.0005856724686140712,0.003397399050003891,0.00013394751532057602,0.0004536747073113788,0.004003600471618471,0.00031012533479683567,0.0015424098380370254,0.00045929069228197627,0.0016241605634641147,0.0004845124302217362,0.0004921950812023498,0.002586773928909542,0.046693869386723826,0.02597858412405252,0.0005676726210430097,0.004225241698315869,0.0005451944548222997,0.024031578834028,0.028649045188948005,0.0004883138119187981,0.0020776200289197955,0.00026413269326053897,0.0003760706113772333,0.0015365697566483432,0.032657759663507625,0.0004828752631360048,0.00012040005814524076,0.0007432906805131253,0.0003564170347802594,0.001193543801648712,0.006155924174332398,0.021743151128688843,0.022566419021895438,0.029117135593712512,0.000515740330702309,0.000728846425179005,0.0018009600054234745,0.006317409448109414,0.001286615593733795,0.02640782321593273,0.002591177830355683,0.018125762322632823,0.00048383135264078457,0.023176339574508823,0.00518703318320931,0.0014376983432993521,0.0027257469150860445,0.004723531023595694
DRR127674,0.0005834757154979956,0.00016078212062505844,0.0004819043044392127,0.02107713034793813,0.0016914471925960713,0.0028161662391763204,0.014291117935930131,0.0027459112630489877,0.00519270349437873,0.0004998634651264269,0.0009101420836244606,0.0008995192461734935,0.0009285307190506475,0.02848413435074231,0.001160977957223371,0.0007209934101173222,0.06837320350789465,0.010290476507488494,0.013797493622264777,0.001998904796648919,0.005284927475036593,0.0066011924085308095,0.0006011955112020505,0.0006721903313777844,0.0010201400690589113,0.1125298409841511,9.215621789744246e-05,0.0047694386483343575,0.003730890539729835,0.14093548161174901,0.018727574124247977,0.13601191448215566,0.1197231118881312,0.0005051430655091611,0.004768759116658962,0.00017075902728468318,0.0003333575900448045,0.0014149401790102829,0.0004075748014793068,0.018665294007850417,0.0031136827649438483,0.0006474173760810749,0.00031333264642975097,0.00036470376808256984,0.0030098507654215878,0.0007799868460006115,0.00013373591929957926,0.0016876366184734213,0.011403539298813988,0.000364316975296007,0.0001883710084350684,0.0004085164712610561,0.0003093681162638615,0.0003811945861452164,0.0011328361313629348,0.0011969512815731625,0.0014805825122177815,0.0004527461676597105,0.004223036878518626,0.0007632900690707307,0.0053514410895943556,0.005457061074546172,0.002678620080576216,0.0012394291390103597,0.0007029514145450479,0.0010287308978292565,0.00025119454778402126,0.010605221466140104,0.02507792567558973,8.311645299761184e-05,0.00240748816653536,0.0006513148289137184,0.04047875560029901,0.005303340908336799,0.005280560251471751,0.012288012542100107,0.008471184654047278,0.00030777015095784677,0.002572321993575817,0.029703384527889367,0.0009148770256949368,0.001654538616991657,0.0030441300429804013,0.006254114138048863,0.0007352713798306137,0.00573481136709243,0.007480254563256966,0.013161629880297647,0.011867512628057745,0.0011102845683456472,0.0016768937658865675
DRR127685,0.0006672055859568604,0.00030022932439767696,0.0004373612985309612,0.0010221153423170296,0.0023080129675589053,0.008658314043168382,0.0014473439151277165,0.011826451440716005,0.015769918149359866,0.00040125270916776623,0.0008176359747581329,0.0008479151716749638,0.00252073878189984,0.0009411117899593914,0.0013178731762954557,0.000471615088460588,0.10049524968492168,0.021240643643064036,0.004089561599880246,0.0005337836180097341,0.013472860331264217,0.0007830880398723815,0.0004976282844690878,0.002838721038916061,0.002041206953772008,0.2006760934184666,0.000230368331837954,0.002998598180055152,0.0029817846690239473,0.04952940605562204,0.004880559099540035,0.010205727372050829,0.05823612322860904,0.00032669793205458854,0.0634368046286739,0.00024683461140169503,0.0004198835213738598,0.0030605903558454093,0.00044912105562614065,0.003359061264336869,0.0007655254317443128,0.00034430100701087786,0.0009613778263853009,0.0003798081307971972,0.006641101752271388,0.00021159463877108085,0.007985964674481783,0.0006306200398582685,0.0004739671337426907,0.013804118543277887,0.001170506696793506,0.015411072482690151,0.000834785816308037,0.002574264024703192,0.0026067250960548445,0.05784597639550842,0.04746632968537236,0.0017112222826311022,0.0015031591323424406,0.0006244074163387425,0.010576793792841818,0.018359901857096652,0.0005566354865331172,0.0005206834242760596,0.0002695384151212031,7.136245775874774e-05,0.0018906746874930184,0.010739667137816484,0.004491567843998126,0.0001430160854320538,0.011756776985919056,9.427631098580459e-05,0.0006124603335718181,0.005188937428846279,0.0025029788680924715,0.0077908740007835734,0.024661050477838377,0.018354457101673535,0.00046358201276737796,0.02024882307904911,0.0026730537865535,0.018182077335014684,0.03552589141653641,0.01923384250067562,0.0010642644286746551,0.013868289995445187,0.0005009381586132861,0.0018526425250025768,0.001171286454591491,0.0022705071108148804,0.0036308286150621935
DRR127700,0.0016347919015379385,0.00031439354109319623,0.0006879967332180469,0.015453534772403537,0.01588006961667287,0.05633823901220759,0.01538335393297143,0.0021235244450304638,0.0007793526044819046,0.0060220958018262025,0.0046110948016857695,0.009644550346119713,0.0003222103020896425,0.031208032913815204,0.006651102248920782,0.007476323474545286,0.02378696668328689,0.00034424844553855555,0.22600300136699006,0.0009763368409171723,0.004664743708094637,0.008108420649430735,0.11617413483971684,0.011868073236249787,0.0003730423115042242,0.01371059419463434,0.00031129095026799747,0.0008911412421622841,0.0012267708818314734,0.0003415905778864063,0.006158981378690345,0.03578285469105072,0.015647316402009146,0.000290871809994629,0.021268912806007602,0.0006190837320938663,0.0007911720349064976,0.005302815164994358,0.0017873549041207196,0.01790932246862977,0.0028351224437328845,0.0004999226354765635,0.0005726507963044068,0.00022952518542884433,0.006062315269125358,0.0037871733410848162,0.0022697467923249726,0.011504321656205926,0.0007317306589271232,0.0016250673777647726,0.0003178218721409339,0.0039053283447798596,0.0027105644746348904,0.004214365106966444,0.0014180301930113077,0.0017659882147358717,0.011626900943643503,0.004607744722468169,0.011291088039530132,0.006293470418309993,0.002352788053441123,0.006617641424021336,0.017799351370850116,0.020668093644534157,0.0012955110009557533,0.0008076188599525067,0.000788383044116681,0.005846937347422512,0.0002464397775798229,0.00012056565831865299,0.0005977466015287534,0.00486277032990622,0.006559035873558187,0.010079107747547836,0.019603528731444258,0.0024676218647977977,0.021713008095405453,0.0030894753681787964,0.008120553333796882,0.002116184107486551,0.001918942996397632,0.00161823385640608,0.003843338434107102,0.0035110090798621952,0.00020688838261852903,0.0013940090317458448,0.053318786398878014,0.0053776139144464585,0.018440757621586444,0.005492157066265657,0.001987314726617308
DRR127708,0.0013387631977703593,0.00032580993905442876,0.0007309913399398499,0.003996758377149628,0.0001907055317683929,0.003960761556092217,0.023526020154582897,0.001366360188932228,0.00036557041591533734,0.0008928367937789582,0.011546322246019817,0.003576248869545593,0.00040405295596391606,0.00012879485883678628,0.003068412834594425,0.006733515259328682,0.015384068872233899,0.011794292018876478,0.029432217943304126,0.0006652292658675462,0.007435888855989053,0.005596957724159876,0.00015727095140220934,0.007356057168483,0.0009932869612882594,0.021462352977432063,0.00010528855701391328,0.0009575135243699415,0.0030651387152405103,0.0031165164505234854,0.06387497639673549,0.03544679495715526,0.31711317376090964,0.0004942784766408827,0.0032268443465044263,0.00034688398781544937,0.0005206963232054286,0.0056885492205435316,0.0006818260851374462,0.007366258296958569,0.0020249285783761886,0.001026882371105291,0.002064665728215039,0.0007947422804687641,0.002907035456040284,0.0004664950512695869,0.00029973575716170256,0.001243688677814032,0.004689288061958025,0.0026332135843311717,0.000275314883734633,0.0030003605015144017,0.0009663692223349794,0.0002440469936353842,0.0017150787342380186,0.009122144954557657,0.038425748926903244,0.0012950193242916828,0.00379835714030431,0.002137681692028533,0.0026899793198401707,0.020038460042472298,0.09427490052577729,0.011288521822740377,0.0004921515469311823,0.0006518533220449055,0.0002999727847413046,0.030501449671623448,0.00020150614080431317,0.00011196799446783022,0.01722051686090902,0.0007474051906179233,0.003099360185847278,0.01111815494276102,0.007779855888518385,0.006278967916393115,0.025328642903025556,0.005979702820952953,0.0020165012891891917,0.0019250073231830043,0.00635022074104055,0.0013754792739608466,0.0121344028453997,0.018470814576147805,0.0002337965810925367,0.0005008172891994197,0.005864332692725397,0.024019764583795105,0.0006120403069662939,0.00292070785615355,0.0019076604833314164
DRR127718,0.00028420305483123587,3.305520410035355e-05,0.000460548942204529,0.0006921541888002838,0.00021156849768464106,0.004177342444168819,0.0001456187663692632,0.00019761795331331525,0.0004512207869626454,0.0002142647513890931,0.0008088584870662645,0.0004604550305541626,0.0003184724584613106,0.0024629132746176625,0.0077652818034461705,0.00014024044969828357,0.06379366904275502,0.012592757653305954,0.026678466084961352,0.0010147185143758537,0.013215655545277196,0.0013031673996714446,0.0010557907521708046,0.024171835464150596,0.00011538732011219245,0.017917394865110972,0.0007141832117291345,0.0026540873659146695,0.006971474760593921,0.0035733900683002757,0.09222138671831688,0.05293262806672914,0.4680092759948742,0.000798161306160726,0.0022364571921624993,0.0003604998066104862,0.002391741539187835,0.0019843142148851913,6.248718474243638e-05,0.02611264317728623,0.031183478409180496,0.00037677805836967853,0.0005071981107473952,0.0002617458647167144,0.0005033225215568286,3.914385672422003e-05,0.0001087078812325047,0.0003504179788816655,0.00022790952857422735,0.0002722976982585002,3.4446292020434826e-05,0.00029663061595281554,7.691316428074524e-05,0.000346573378546021,0.00041857112549109485,0.0001146842793141745,0.0025975113412453894,6.549975974776815e-05,0.0181155790694648,0.0004761440849312058,0.0009713358195235984,0.03728978118297824,0.0003037253479086669,0.0001093548398811645,2.8033995178457244e-05,0.0030629378015448083,0.00043312107042787004,0.0008422557365829017,0.00020826913312493192,2.898794831035386e-05,0.006576834292179804,3.259774663863452e-05,0.0015466312701516284,0.00017860440505238582,0.0002616111594650203,0.023590552022442816,0.003368745630953725,0.0005299547574868194,0.0004145992264262496,0.0002232675442975188,0.0006909441071226869,0.0002015744924181475,0.0014883811493571015,0.006107379726332789,0.0007464080912887537,0.00012192658806382977,0.000127034101859027,0.0015190213313026556,0.0002719811161788748,0.0006394428939822714,0.010005763109248665
DRR127720,0.0019937235836332136,0.00014303624468931504,0.0008639146360674393,0.041042876108126194,0.009030354269591053,0.006646241398019596,0.03175861265933898,0.0039657982450153565,0.006316966667692296,0.0018560285742546202,0.006567373899380424,0.005474294933390762,0.0001600796918002669,0.0001789509045152289,0.004389006981750893,0.029361460910717268,0.03919937294480927,0.023885680740073877,0.004266124407228341,0.008503376674162483,0.008960116914659618,0.0007809131859433347,0.01243241900359367,0.004074293701862594,0.0011007375091016127,0.017151168368977118,0.00012262288523550075,0.00040649546470914106,0.0016617565680331976,0.012685984602731503,0.010400026963206204,0.23877302435461767,0.11076922233266119,0.0003845152654389051,0.012136744025089491,0.000368898326508724,0.0014109860983865675,0.01222943504700341,0.0002512567917284825,0.013267616974031752,0.005046354725715407,0.0018061471338944998,0.0012271313884361973,0.00041602971045418224,0.001406435342346916,0.0006811135751821725,0.0005128303669150103,0.0013612328791001685,0.00013057117133009283,0.009418357110854743,0.00029207087132880697,0.004224396745702869,0.0018627948167571397,0.00015883066737462786,0.002499464145453749,0.021740601743045936,0.03480257120795809,0.0015388390893382746,0.0029668870931008583,0.0015723588153973046,0.011756222645688303,0.03332075177910188,0.0019527061488062245,0.00448896224732343,0.0006791851591563666,0.00022346089809787898,0.0013269395705411728,0.0070493388221042905,0.00023410738145082557,0.00024284635964297102,0.0019275739043830493,0.0020795479093281967,0.0008792442392026234,0.017882590954162003,0.013912685971314932,0.021486286864019925,0.017921177699946573,0.0004488319747934096,0.00251150421214554,0.001195499494651012,0.001266934649142215,0.0009367267656546661,0.00226363997122979,0.01918763735225269,0.0007893963717675866,0.0006809537484129837,0.020953738490905198,0.02613892240795447,0.001752004372955455,0.0021295258507545954,0.0037445283256465566
DRR127754,0.001367666701871198,0.0003192644372641865,0.0004922661806998898,0.01829762031960366,0.0003550099235601,0.0014261088249154573,0.016879304457511842,0.0030674249708049074,0.009425373975412297,0.00149505682313922,0.002804438000181509,0.0011364219238582595,0.000818634629882004,0.007175132392508529,0.0021460429951353156,0.000620478910576818,0.012059438038224464,0.017247909526504377,0.005996829732115012,0.00043276858551906524,0.004133912655589416,0.01279410861070262,0.0003818928590477564,0.02163058876406339,0.0008005425291618309,0.012709119604522966,9.626258658765042e-05,0.0005861749908211795,0.00153020490645481,0.003356655680387604,0.026524290074164337,0.029124192116822017,0.16036735594873333,0.0012166018609780283,0.15178536266827938,0.008072114781111578,0.0002487826371209923,0.005598641429697741,0.00040456268574783993,0.0017009576423644716,0.012283501366208762,0.0015394589137744275,0.011139333134016953,0.0015094986136256795,0.005079929424062917,0.003592185565487181,0.0002663564554673785,0.0013062052654502774,0.0001084819412142591,0.00283279407142501,0.0009808233974247691,0.0009638904784241638,0.0005363764204650911,0.009591208159237126,0.0026265813008591555,0.0018178015609776196,0.0012090901030721835,0.0010144999133789958,0.019088677263520287,0.0006787360954699557,0.05969736902034957,0.10932331370813146,0.0012696374717450672,0.00038077767026658795,0.001579798916127502,0.004777941044451576,0.0010050805861683961,0.026746223323173998,0.0008799056651581349,0.0002444951326451548,0.0123078323048964,0.002667797611620114,0.0010132874426757009,0.017924966260944204,0.029740859077851033,0.010806506715815086,0.057139251609173936,0.006850945473123956,0.0005472115940308215,0.0014646351105313412,0.0019992272696668085,0.0015164743050332153,0.0021331176419164,0.0021489665267654862,0.007329514782990479,0.001044939804124238,0.0004008685489557356,0.004053144729474885,0.00045515126831085795,0.0022164015042569025,0.0055434120544158505
DRR127767,0.0017001876361979326,0.0008137162092175323,0.001626335304588115,0.07516804905766365,0.007425556779023913,0.0890406076922257,0.036684276225408936,0.018026064830772077,0.016296171539340813,0.0023594656633909488,0.011222426511358461,0.00575827820170847,0.0005280751248301657,0.005578736592423428,0.002070506744171397,0.011181996349929932,0.01272650488907703,0.0013848674929542004,0.027518472404295856,0.0002515866709893979,0.0021629528891083136,0.0020851688267564117,0.0017339132683770902,0.002956910056257141,0.0008916019953784904,0.006212956314357771,0.00012067799826467944,0.000899377564496144,0.0006206726108174237,0.005194014920133266,0.008039043543094855,0.02654422681330187,0.005827909241569529,0.0015538270862914835,0.06690451244193643,0.0007772799988231237,0.000643634362814972,0.003921217813274714,0.0011940972495870176,0.011776105291066099,0.004982454131788094,0.0003280806960805968,0.0015244564522805097,0.0008483390425693412,0.008347269640238067,0.0006954819091169654,0.0021903688838774446,0.001508501754924833,0.0009418016014471638,0.003032800322898331,0.010775359242673166,0.012013457666786246,0.0019935772132551005,0.010304599995750167,0.0029694630890900586,0.013878658089097102,0.03160863240449123,0.0031889419195310774,0.004233284634499538,0.0023620767411715302,0.03438366253093476,0.0389081113818236,0.0007903535823330859,0.007896597359567449,0.0010856115677854118,0.0004181936998283319,0.0053767763001487875,0.03840140693065939,0.0007746455362801274,0.0004702758205230574,0.004032962586252937,0.001005662556027543,0.01862018174534091,0.027022615292691503,0.0039327971620413266,0.011609780836838012,0.0715538907017928,0.02674871937551178,0.0032765194265792718,0.0030831906426054844,0.005215391130324156,0.00424908928451656,0.004773765945112091,0.02503067965417123,0.002978036560881657,0.0013456135531036435,0.04139497034443344,0.01265974564036553,0.0005844676216971643,0.0024735440604808537,0.0047531535325068906
DRR127774,0.001010741746831412,0.00016460633407841768,0.0005916090655666718,0.004069329097317425,0.005741706598472849,0.004094425004264582,0.003695774538322554,0.019149023085605857,0.002699216632432724,0.00048326310396208823,0.0006801014514677417,0.0012874115374494,0.0005943360059759372,0.023667076515732115,0.004359804921342554,0.00027195183101946823,0.010037639476691422,0.0059105000980899,0.0030707147890847767,0.0003825265917303194,0.0026704719295079313,0.000979987776711037,0.00022547819202983012,0.004969522341721206,0.0017692310124244534,0.010916595109501478,0.000376790531766402,0.0008617353922372868,0.0015504229109270197,0.16037333588396735,0.02615903484693557,0.030928495420779335,0.04824206415587489,0.0015530831403221318,0.10940458635302276,0.0006684748434305663,0.0006584648669894171,0.0062236420280630715,0.00041944544014837023,0.004716676285720675,0.002274273463455884,0.00029922643392944363,0.0021964601509662576,0.0001980439906583094,0.00251595354910684,0.0009874159459128944,0.005537983850253668,0.0005777216987188655,0.0006235527800548203,0.009978765094813529,0.0009060647684352778,0.013186374555442599,0.0005271865590747145,0.004042836502740455,0.010803475079196807,0.001887303765437958,0.11605251504225084,0.00041720278574997976,0.0038336820632393813,0.0006850370312315521,0.047652938506533286,0.013553954871785444,0.0005952472650742861,0.0006739103231229263,0.00025889637224260734,5.952597146740384e-05,0.001864693337188592,0.010179623432926105,0.0005347671235913807,9.516867484255167e-05,0.0036084439684394847,0.00023237469792799394,0.007062353427113151,0.004154413960574765,0.00455478990199515,0.010959851234782287,0.017686079350893218,0.00499393704805291,0.0008426146144217424,0.0506568180559045,0.003628956357072938,0.003071283341133826,0.06049845922641108,0.003266536787184916,0.0014155119761543563,0.0008585213675754549,0.05086271083324198,0.0015709419645612848,0.0004885643795468484,0.0019901709967023247,0.008967568633346228
DRR127789,0.00031229881167225954,0.00013249642333801128,0.00046316843420261453,0.006443316223054826,0.029125875257311935,0.025942976893035596,0.013873377271101004,0.006600880454024232,0.00035955149821553773,0.0031008166427980164,0.001239614078313879,0.005279596831455566,0.001868930600057544,0.021602435994001728,0.0045961394240937965,0.03663064771070151,0.01121873421091616,0.0064271489541674305,0.11549818315422718,0.0011518178236212188,0.003945533623503851,0.0029006685916664883,0.00528594329556405,0.005492299720439178,0.0004343410691420528,0.04039488251035266,0.0003014422018545839,0.0021328389154713283,0.00457703341171082,0.0027483444581727604,0.0022156687279887622,0.25183801051669324,0.020149951343021836,0.0005638502331301501,0.010827868907866236,0.0006354325152932727,0.0012261991887929887,0.004027931913484139,0.0003501743004973724,0.007526638300194688,0.0096396697311073,0.000704411154999063,0.003807400567210444,0.00033154749059367865,0.015150703311453824,0.00191765442397181,0.0012234507320222797,0.0005560134873724842,0.0003682104510354228,0.0024634483781906516,0.0003736185778941697,0.003621633589880632,0.001070663676549913,0.00017693492955253934,0.0004452176671260891,0.017104832817503742,0.013679753616638254,0.06270803483713168,0.0036138141707869735,0.003486987811400424,0.001240422270407962,0.011025524400206389,0.0006401698727230134,0.0021334850544904747,0.002186599622542276,0.00010132449109326819,0.0003881337413536083,0.0013449647434991465,0.00027009203943126233,9.644640991068916e-05,0.011713545191197237,0.003075353187510825,0.005169756852409875,0.011109149702789286,0.014242807975653051,0.019724761322809252,0.02157160388894278,0.02817413654131497,0.00426996985742899,0.0008814780366015198,0.002412553149270766,0.00045971398875922304,0.0009235795302108761,0.023443183717074344,0.0008902232284239365,0.0005452912434814586,0.013860403052985026,0.011787603481977632,0.00020338663204383072,0.0020658587164918934,0.002161416199393087
DRR162777,0.0005331868426127116,0.00012864201807756892,0.000568966913171059,0.0007259283621021025,0.00037295542095889514,0.001986784539650269,0.001385605001999676,0.01670656851826326,0.06995532761208241,0.00035980002133815256,0.00040225327344637886,0.00025798076604248383,9.403356073553076e-05,0.02572856501866214,0.012138467238429748,0.00012173950510128497,0.032107688324562,0.0013064415304352218,0.23944566447141372,0.0014480613833215666,0.0011292834152406242,0.01833945164292094,0.000682792210917527,0.017829020028869966,0.0008566775432166479,0.010910100876621826,0.00022325732817722943,0.0005561476475695146,0.0007493899081587655,0.009048431664705087,0.012148462705779375,0.1010680406503352,0.01565031308694031,0.0006171494671566235,0.06728407373183086,0.0005520759037570993,0.0001592567652187106,0.0004273642706483584,0.0002857086460319978,0.0009590121048214175,0.0048707116750136255,0.0003564634856851235,0.0009074857366708897,0.0005515503922408735,0.0007004292403883552,0.00013056857933025815,0.0006523272290490604,0.001830244041167742,5.643924622787644e-05,0.0025226991183909353,0.0005586354384368532,0.003006102093320581,0.00034732977477183453,0.028274231789451328,0.0012497406040278948,0.0012747628967178042,0.024258413780915433,0.000322464588115447,0.008225270149392819,0.0005314561311382462,0.06842815022539459,0.0023329725558654054,0.0004449162501738096,9.551264300517568e-05,0.000136602859017069,7.366568193746344e-05,0.0006188090121309347,0.01283558968906451,0.0007020138924545225,8.58263538891487e-05,0.0013634236459610135,0.0002514202400604563,0.0013082030180514815,0.0004573542547604758,0.000681722497773986,0.011309908279727745,0.0188363266430936,0.0003222331171216953,0.00011414594055009813,0.02197415183662788,0.0011837182230532532,0.029714078566918635,0.0018351758904558027,0.05764321134971434,0.010017332830723364,0.0011334206806419512,0.005006347474659857,0.0010400117909628206,0.00032625935838116125,0.00048211255160602744,0.003367386734444496
