SampleName,Absiella_dolichum_DSM_3991_strainDSM_3991,Acetivibrio_ethanolgignens_strainACET33324,Agathobaculum_desmolans_ATCC_43058_strainATCC_43058,Alistipes_finegoldii_DSM_17242_strainDSM_17242,Alistipes_obesi,Alistipes_putredinis_DSM_17216_strainDSM_17216,Alistipes_shahii_WAL_8301_strainWAL_8301,Anaerostipes_hadrus_strainBPB5,Anaerotignum_lactatifermentans_DSM_14214_strainDSM_14214,Anaerotruncus_colihominis_DSM_17241_strainDSM_17241,Angelakisella_massiliensis_strainMarseilleP3217,Bacteroides_barnesiae_DSM_18169__JCM_13652_strainDSM_18169,Bacteroides_caccae_strainATCC_43185,Bacteroides_caecimuris_strainI48,Bacteroides_cellulosilyticus_strainWH2,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_coprophilus_DSM_18228__JCM_13818_strainDSM_18228,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_faecichinchillae_JCM_17102_strainJCM_17102,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_638R_strain638R,Bacteroides_fragilis_NCTC_9343,Bacteroides_fragilis_YCH46_strainYCH46,Bacteroides_nordii_CL02T12C05_strainCL02T12C05,Bacteroides_ovatus_V975_strainV975,Bacteroides_ovatus_strainATCC_8483,Bacteroides_pectinophilus_ATCC_43243_strainATCC_43243,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_pyogenes_JCM_10003_strainJCM_10003,Bacteroides_salanitronis_DSM_18170_strainDSM_18170,Bacteroides_salyersiae_WAL_10018__DSM_18765__JCM_12988_strainDSM_18765,Bacteroides_stercoris_ATCC_43183_strainATCC_43183,Bacteroides_thetaiotaomicron_VPI5482_strainVPI5482,Bacteroides_thetaiotaomicron_strain7330,Bacteroides_uniformis_ATCC_8492_strainATCC_8492,Bacteroides_vulgatus_ATCC_8482_strainATCC_8482,Bacteroides_vulgatus_strainmpk,Blautia_hansenii_DSM_20583_strainDSM_20583,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_obeum_strain2789STDY5608838,Blautia_sp_N6H115_strainKCTC_15426,Butyricicoccus_pullicaecorum_12_strain12,Butyricimonas_sp_H184_strainH184,Butyrivibrio_crossotus_DSM_2876_strainDSM_2876,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_bolteae_90A9_strain90A9,Clostridium_bolteae_strainATCC_BAA613,Clostridium_citroniae_WAL17108_strainWAL17108,Clostridium_glycyrrhizinilyticum_JCM_13369_strainJCM_13369,Clostridium_innocuum_2959_strain2959,Clostridium_phoceensis_strainGD3,Clostridium_scindens_ATCC_35704_strainATCC_35704,Clostridium_sporogenes_strainYHRaf325,Clostridium_symbiosum_WAL14163_strainWAL14163,Coprobacter_secundus_strain177,Coprococcus_comes_ATCC_27758_strainATCC_27758,Coprococcus_eutactus_ATCC_27759_strainATCC_27759,Dorea_formicigenerans_ATCC_27755_strainATCC_27755,Emergencia_timonensis_strainSN18,Eubacterium_eligens_ATCC_27750_strainATCC_27750,Eubacterium_hallii,Eubacterium_hallii_DSM_3353_strainDSM_3353,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Faecalibacterium_prausnitzii_strainA2165,Faecalitalea_cylindroides_T287_strainT287,Flavonifractor_plautii_strainYL31,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Gemmiger_formicilis_strainATCC_27749,Hungatella_hathewayi_DSM_13479_strainDSM_13479,Intestinimonas_butyriciproducens_strainAF211,Lachnoclostridium_phocaeense_strainMarseilleP3177,Lachnoclostridium_sp_YL32_strainYL32,Lachnospiraceae_bacterium_Choco86_strainChoco86,Lachnospiraceae_bacterium_GAM79_strainGAM79,Lactobacillus_rogosae_strainATCC_27753,Marvinbryantia_formatexigens_DSM_14469_strainDSM_14469,Mediterranea_massiliensis_strainMarseilleP2645,Merdimonas_faecis_strainBR31,Odoribacter_splanchnicus_strainNCTC10825,Oscillibacter_sp_PEA192_strainPEA192,Parabacteroides_distasonis_ATCC_8503_strainATCC_8503,Parabacteroides_johnsonii_CL02T12C29_strainCL02T12C29,Parabacteroides_sp_CT06_strainCT06,Paraprevotella_xylaniphila_YIT_11841_strainYIT_11841,Pseudoflavonifractor_capillosus_ATCC_29799_strainATCC_29799,Roseburia_faecis_strain2789STDY5608863,Roseburia_hominis_A2183_strainA2183,Roseburia_intestinalis_L182_strainL182,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Ruminococcus_torques_ATCC_27756_strainATCC_27756,Ruthenibacterium_lactatiformans_strain5851,Solobacterium_moorei_DSM_22971_strainDSM_22971,Subdoligranulum_variabile_DSM_15176_strainDSM_15176,Tyzzerella_nexilis_DSM_1787_strainDSM_1787
DRR127638,0.00010563018486362756,0.0001607886656599411,0.00017122132567697274,0.00042193960526823004,0.00045157856548843565,0.0016289539168391058,0.0001852477203774911,0.002481143696406436,0.0006722624290797298,0.003754001239358181,0.0008324328590380249,0.0010984590376771648,0.048980137212953676,0.006023958480552393,0.0002499310581360942,0.041248559467787424,0.020876865412573727,0.010928224914939512,0.002780074579158976,0.0083230495042885,0.004911847005966493,0.0006406108450366861,0.002709158674099755,0.0015600020049292482,0.018332101245356194,0.018400349444336713,0.0008015986142393276,0.09765586875778978,0.0001363852502438844,0.001162257895610408,0.001937672708708909,0.06103364155642489,0.005667891123361123,0.0070397016918644145,0.32007211086688786,0.02011599082040374,0.02316459215697236,0.00304216839497981,0.0021351456246315537,0.0017179941383836774,5.078643863237217e-05,0.00019251712128767452,0.006669355286401328,0.0001409782311017889,0.009379486773867147,0.001727049457066176,0.0016026815693932711,0.0007638821715292935,0.0046665408063916655,4.479408269680686e-05,0.005377211914996277,0.00016944399391122022,7.192733659999061e-05,0.0018943720247806745,0.000495774272194782,0.005047119793085013,0.00019651257441447422,0.0003090735881274197,7.069545461066438e-05,0.0001692613913957205,0.004624213972501412,0.000924042773332425,0.0005231045910532745,0.005376960856396039,0.00396065256623666,0.0012325322309535676,0.014117695220360582,0.0007362686900037954,0.005378170577997735,0.00028969898887003286,0.00026714167210384294,0.00040920040102804185,0.0003027456343022246,0.00012003068598136637,0.0009223945582323013,0.06520688666494016,7.843207921325576e-05,9.696863442871254e-05,0.0024347659596960563,0.0008475713203557802,0.0006298592582369157,0.012339867308306126,0.021840278344360694,0.0019256701737902914,0.04051269898853322,0.0002169983368995617,0.0009519158788320849,0.0012460247931936931,0.0005599226950194311,0.0033402683773709773,0.0004500692289813156,0.0015561541636173498,0.0015122663525524267,0.0001858881159979271,0.002466719910573928,0.013846473680589196,0.0011830049102539322,0.0005963325138357983,0.0041390959122337805
DRR127646,0.0018186518566170491,0.000524022070208911,0.0008915744406318047,0.002492090874840071,0.031335508301279444,0.013672341096101256,0.023280971697781244,0.008958889802517403,0.0014031188178241483,0.0023213911228404513,0.005425258593558189,5.7195173751727386e-05,0.00023043677094041146,0.002029640982476201,0.004459229652822356,0.01578160800979045,0.005759538628875534,0.014827669527317986,0.000606928490228741,0.006312903992957685,0.0003098249774440684,0.000607537948066903,0.0005802599127849219,0.0005723622313288433,0.00546566739467705,0.005487733036346301,0.003570669588175257,0.00822990438037471,0.00013179385728914568,0.00024507041330740095,0.0012390870393372197,0.0014586265634392516,0.0016837976702577806,0.005523388707316049,0.1993038434180497,0.005682015383312101,0.01047083883289178,0.001273439492122377,0.03936341025914293,0.014931097676075054,0.0003706261244827141,0.0007517908753564267,0.003274736225897399,0.0006780580269623775,0.01566348260373326,0.0005321079683210781,0.0004046872265497979,0.0004741048588049791,0.0008955846906163556,0.0024312121673399387,0.005009333203848856,0.00023538866412863043,0.0006781425108117408,0.0019617165368067584,0.001033161687511542,0.006668807043465083,0.00598592682428103,0.006939239397289559,0.003884449846398014,0.03989238360390756,0.006358618623904161,0.0038386448440945655,0.004136902083496675,0.06823903629840337,0.032808604542888066,0.0030787437369753225,0.0025686382343658187,0.0026581325266480634,0.05394150890151017,0.13955580016965843,0.0009049376950063857,0.008098343385564847,0.0007896924312214671,0.00029790657865702043,0.0014831438632645895,0.004040514909354031,0.0024383876213133707,0.0003453639764712245,0.0034884523029775428,0.0007964393959981777,0.0016574785590012626,0.013865341955566006,0.008577892257926826,0.015187094273148979,0.012875562093559213,0.0032668518228852845,0.003002384618331932,0.003573405056504273,0.0030633173713873864,0.0029776972847110257,0.0169675283493079,0.004488088109844365,0.0009073400930768338,0.002184752301628972,0.0029312800807934185,0.006007931088890641,0.0009570854916798148,0.0052093587616822935,0.0063475195366873485
DRR127647,0.0009361513511523695,5.637885969650607e-05,0.0002473432498469212,7.629268163430851e-05,0.00025285130454353623,0.00034667259942807984,0.00014381102465926666,0.00013401449574777888,0.0004670500746320016,0.0007345990388122187,0.00043558610575426896,5.400001090275896e-05,0.0009294452757600851,0.014933626491501352,0.0002197213924195316,0.025996968014169914,0.01947792419492784,0.0060272098713820615,0.0002208628520403035,0.009012710609809316,0.0051693539177624275,0.004470239699740073,0.017143981893963482,0.0006262496866712022,0.012538860101783811,0.012559289567984874,0.00014429030545607438,0.05582621561427824,0.0005798777109034592,0.0007361561557179999,0.0019848432279581892,0.2053735853869866,0.012010790423000788,0.009664792691564216,0.040532815895730046,0.17186080833475742,0.15604609411116208,0.0034529470113881956,0.0009364468214798067,0.0004136779330920114,0.0031621096666226674,0.001756571475766879,0.00070817477642153,5.992047390095766e-05,0.008301775301209022,0.0027208281045250195,0.004137490481373934,0.0008025781837762948,0.0008288331677678316,0.00031660085429955536,0.0009164590283994925,9.053747094048995e-05,9.308632689431298e-05,0.0004260536659997389,2.950437906453415e-05,0.0005993142604283925,6.212849660413264e-05,0.0004654482258367589,0.0006156890419038941,2.5790437090689623e-05,0.00020623269894723067,3.4601535954162584e-05,0.000769001566846477,0.00034422483512791156,0.0011276771247321865,0.00044762895471374176,0.009229509284921285,0.0030989230012457435,0.0016907670536473862,0.04774429333825462,0.0002688253782462942,6.485608826288789e-05,0.00014130554638671402,0.00017265900510568942,0.0008182517756638116,0.0012112910844243308,6.138201317340071e-05,4.167657344296283e-05,0.0005928326460512785,0.00042813846684770795,0.0003662569999625719,0.009736245626752401,0.00074980082918732,0.001604325793189863,0.001318846323287522,0.00013339615225487614,0.0006708304217015764,0.00039924016246754157,0.0004608452861366668,0.0011543195572422755,0.0007610949645303947,0.000906498185654028,0.06076417350397503,0.0007427931404809511,0.018724980094112827,0.00033696786872254326,0.0008489122464772168,0.0015251124689839865,0.011407852593857017
DRR127666,0.002526664981891625,0.00017780799391269427,0.00034597053842979795,0.011397118458635735,0.0014985028459216692,0.05528756305179102,0.003755430427369417,0.0041911429612233484,0.000283494424190429,0.000910464969018838,0.0006801526532408614,0.001441147592527345,0.006670312135080654,0.010276282758853832,0.0011824601730887428,0.11476711901764348,0.08014655938131067,0.004724309294762485,0.0015719494411673928,0.002979837735277683,0.0017087991471181764,0.0004368428014127992,0.0004957815825795078,0.0002721838869346391,0.009317550383214494,0.00934900616179256,0.0008225051703817796,0.04690189772405084,0.00045185174119386694,0.0014350929569591803,0.004219262238766373,0.020938555285021275,0.009554497925690793,0.007703245269391451,0.03973678856492811,0.10036398337049714,0.05916756704116629,0.0005723808176440186,0.008382345970323788,0.004303708150354778,0.0001550424975183475,0.0003568797762979355,0.0031613266081143426,0.00040004935110540124,0.005894908415563076,0.0006745373910813318,0.00048036479646179056,0.0003952860345693014,0.0004376508348345123,0.0001535180622565497,0.008690674638560079,0.00010423663974213458,0.003020476681508682,0.0004901981478599616,0.0013727117261057914,0.006010859878579334,0.0001694455163154919,0.008619994246065087,0.0003295143387050484,0.003205532053016166,0.0006190731748322861,0.0019417557763266344,0.0037114202045013213,0.012695035345590838,0.055481958073725315,0.0006336294704839968,0.001820305801380226,0.0005079157309766247,0.009285279505373702,0.04026558149429029,0.0012851668053438495,0.0022031110855089743,0.00044466103905257704,7.070708705997101e-05,0.0016266586695499218,0.016380667756248034,0.0037905778878977907,6.378922990583147e-05,0.011863417581268647,9.888657339246125e-05,0.004574908758311764,0.007227172302323168,0.016468890869622253,0.039281735022639964,0.029606182376954924,0.011287093342106584,0.0007543035471205907,0.0021853486961257826,0.011101165778819894,0.015050920475447014,0.003910303110012911,0.009423499249791464,0.0001531110200550239,0.0004331705041101121,0.0005345019193128872,0.001950030271574937,0.0008452323108734931,0.003470636649885276,0.0018808508431827897
DRR127669,0.005125597276965815,0.0003194335843191744,0.0005766130392198203,0.004611231090438647,0.00020069168288293823,0.0007142193631985418,0.014279847168565125,0.0009569869119800188,0.0008896160288204423,0.0013287742628597542,0.0008989061495381491,3.160557010433002e-05,0.0007844066636362491,0.00966381320433738,0.07753683746772298,0.02169909496510948,0.020535955627238263,0.00031447799834284304,0.008831344817051967,0.007747122116721239,0.09310535240375753,0.08637144417800427,0.08383571487109853,0.0001095560134502754,0.0266884933405077,0.026775267071039086,0.001547063716897352,0.018273318353059623,0.0003523468567160083,0.0019720183735736497,0.0008732240156565063,0.0018652415051742604,0.0023958451429308956,0.0046419543902449295,0.000915140672519042,0.0007187816132501951,0.000587933933341598,0.00775185005166007,0.0333386826391315,0.014873206483707721,0.00042089912981839987,0.00032173825247733197,0.00480985839026917,0.00036241926642909965,0.0016845183364159958,0.0015026825004033374,0.00041989068316061274,0.0003942677605664889,0.0006499918917377407,0.0003896898562063722,0.003680335006483159,0.00014510268661704329,0.0004914568121964231,0.004337020983052629,0.0003359526241254459,0.0016708619852193055,0.0004975404973270083,0.0017594209246216007,0.0005248627057864287,0.0005331851692151838,0.012396598562592783,0.0015822692517949185,0.002802200890829372,0.05058254257530189,0.02814208491949411,0.0006149484910947521,0.004577120527877477,0.0005905983394622756,0.026032932705927405,0.031034942424877206,0.0005147830330955264,0.0022506445695848767,0.0002861297077722814,0.00040738983427912904,0.001664535540883762,0.03537750330588429,0.0005230891951542077,0.0001304269949607568,0.0008051920516908402,0.0003860995045628249,0.000654496371219123,0.006668590560777814,0.02355392436166005,0.0244457541415849,0.03154201547620208,0.0005586912709994238,0.0007895448763763351,0.0019509442534366172,0.0068435243549437915,0.0013937651538167637,0.02860707111415263,0.002806971549918512,0.01963527881574661,0.0005241249079515513,0.025106468978999725,0.005619010167184552,0.0015574300998292762,0.0029527475703488995,0.005116907470827883
DRR127674,0.0005962618739220746,0.00016430546463315788,0.0004924646493141428,0.021539009943944434,0.0017285131941382923,0.0028778790863886825,0.014604290349335618,0.005306495255997682,0.0005108173630963889,0.0009300867369502832,0.0009192311129771805,0.0009488783368864174,0.029108329402408685,0.0011864193726818567,0.0007367931010378072,0.06987151884269413,0.010515979745051196,0.014099848861092374,0.0020427083564642417,0.005400740212671976,0.001918525446297895,0.0021809128348124042,0.0015659082752491399,0.0006143699773295976,0.0003458189822973558,0.00034110158007349576,0.0010424951940303173,0.11499579515506592,9.41757089756529e-05,0.004873955077264874,0.003812648453961396,0.1440239107401553,0.011808162457117612,0.00732980360511693,0.13899244964401214,0.06281124723339732,0.05953545058121732,0.0005162126594800301,0.003804927780745032,0.0010683328737368567,0.00017450100302970645,0.0003406627149111311,0.0014459468667076091,0.00041650630598404726,0.019074321153072213,0.0023873357715161895,0.000794579552311309,0.0006616047379835475,0.0003201989490885812,0.00024882342031955673,0.0030758079727179867,0.0007970793060923731,0.0001366665788038824,0.0017246191159329108,0.01165343394943437,0.0003723005373175048,0.00019249892925915727,0.0004174686113101608,0.0003161475410811095,0.0003895480004166125,0.002526158122108426,0.0002799264360670635,0.001157660853042679,0.0012231810085448097,0.0015130276715591264,0.00046266754754207797,0.004315579579311893,0.0007800166396673062,0.005468711391941524,0.005576645909999812,0.002704475607230802,0.001266589716401795,0.000718355737145059,0.0010512742803317546,0.00025669916982384367,0.010837621955460858,0.025627477819952237,8.493784865718602e-05,0.002460245332401542,0.0006655875987398543,0.020689236692180472,0.005419557153897283,0.005396277286731027,0.01255728934472807,0.00865682033030474,0.0003145145583150426,0.002628691291652827,0.030354297959617683,0.0009349254394992744,0.0016907958121305433,0.003110838438821393,0.006391165418928847,0.0007513839550372468,0.005860482761332496,0.007644175215578567,0.013450050941018137,0.012127574688108687,0.001134615100036347,0.0017136408468386452
DRR127685,0.0006674913110907382,0.0003003578950597234,0.0004375485947979679,0.0010225530545442186,0.002309001354538912,0.008662021892729611,0.0014479637278850153,0.01577667148306885,0.0004014245422376009,0.0008179861204302739,0.0008482782841563984,0.002521818266905794,0.0009415148131022424,0.0013184375443068398,0.0004718170536226391,0.10053828592333855,0.021249739768570627,0.004091312919953432,0.0005340122063173378,0.013478629969443049,0.000291741527842225,6.442018889784075e-05,0.0003540535610169237,0.0004978413895617219,0.001412212423927599,0.0014277242731993009,0.002042081083339287,0.20076203125361802,0.00023046698512240035,0.0029998823042958287,0.002983061593021113,0.04955061660372594,0.0025238342771849607,0.0023588148803993497,0.010210097888247149,0.03298749126289742,0.025273571091606613,0.0003268378376733942,0.03703975087735221,0.026424220024921324,0.0002469403162307205,0.0004200633329310211,0.003061901027709637,0.0004493133879093935,0.003360499753836443,0.0004739606526527363,0.0002918926088656008,0.0003444484509972488,0.0009617895282863831,0.0003799707804082077,0.0066439457477762255,0.0002116852523806836,0.007989384596127804,0.0006308900975422972,0.0004741701061481871,0.013810030039976743,0.0011710079563598005,0.015417672143785616,0.0008351433062543806,0.00257536643144045,0.004968272800508235,0.006863243217741773,0.0026078414039706196,0.057870748444330815,0.04748665673851684,0.0017119550990614355,0.0015038028474931647,0.0006246748135194357,0.010581323215085972,0.018367764329363847,0.0005178124452777465,0.0005209064025367944,0.0002696538426616294,7.139301812608597e-05,0.0018914843528938686,0.010744266309189359,0.004493491319836097,0.00014307733085777688,0.011761811725958674,9.431668401646392e-05,0.00029675062373174255,0.005191159547294844,0.0025040507475659526,0.007794210376503069,0.024671611363564837,0.018362317242270394,0.0004637805378328888,0.020257494465810405,0.0026741984991684735,0.018189863655438353,0.03554110507825443,0.01924207923061188,0.001064720190890627,0.01387422897302422,0.0005011526811314527,0.0018534359034523763,0.00117178804808245,0.002271479436229809,0.0036323834866249637
DRR127700,0.0016423283818623442,0.0003158429125601946,0.000691168435890586,0.015524776415235982,0.015953277608530218,0.056597961383860966,0.015454272038285102,0.0007829454627312798,0.006049857993747665,0.004632352201611828,0.009689012252159797,0.00032369570925353593,0.031351903657117215,0.0066817641950605,0.007510789735793459,0.02389662590426617,0.0003458354497524056,0.2270448875981713,0.0009808378072998921,0.004686248432421554,0.0022881527482531685,0.0025854218305837256,0.002167369596143575,0.11670970397276717,0.005955169758276551,0.005967615946483423,0.000374762057019343,0.01377380078581366,0.0003127260186211336,0.0008952494521622874,0.0012324263628775802,0.00034316532918461217,0.002924922229318706,0.00326245239130978,0.035947815613646725,0.008583062435339512,0.0071363889534422935,0.0002922127449912402,0.01862879174247452,0.0027381719180382827,0.0006219377420517673,0.0007948193813783535,0.005327261433731892,0.0017955947082541775,0.017991885427426718,0.0021376811142285114,0.000710511399459071,0.0005022273062438028,0.0005752907478817564,0.00023058330912172092,0.006090262874996861,0.0038046324178904623,0.0022802104495192902,0.011557357209982567,0.000735103977395719,0.0016325590275012535,0.0003192870484020853,0.003923332122632618,0.002723060325520805,0.004233793561241654,0.0017527789611177676,0.0003805350480665868,0.0014245673899713545,0.0017741295172594336,0.011680501594657952,0.004628986678345303,0.01134314057463934,0.006322483662096681,0.00236363453540349,0.006648149113923145,0.017669849745250706,0.020763374689753717,0.0013014833777209973,0.0008113420271898323,0.0007920175331880368,0.005873892049262806,0.0002475758784701772,0.00012112147261578937,0.0006005022461445383,0.0048851879678202354,0.003295632894733073,0.010125572987041314,0.019693902074029615,0.0024789977369284503,0.021813106253550683,0.0031037180190648887,0.008157989530028264,0.002125939832281792,0.001927789428853287,0.0016256940032343206,0.003861056435071892,0.0035271950242776883,0.00020784214940896019,0.0014004354898350443,0.053564588928385476,0.00540240500952122,0.018525770525584486,0.005517476211552294,0.0019964763564990456
DRR127708,0.0013413729919650253,0.00032644507519271286,0.0007324163394905571,0.0040045496854463755,0.0001910772944449654,0.003968482691938169,0.023571881940240947,0.0003662830614009516,0.0008945772959716308,0.011568830726098737,0.003583220433713151,0.00040484061957804025,0.00012904593242131181,0.00307439441969917,0.006746641620333196,0.01541405868200755,0.011817283892937794,0.029489593311593686,0.0006665260683783073,0.007450384428918502,0.0031362380906884346,0.000800569848676507,0.0014492669965869012,0.00015757753647763022,0.003666398925199586,0.0037039981917716246,0.00099522328172904,0.021504191836087323,0.00010549380725183237,0.0009593801078265054,0.0030711139177544452,0.0031225918091482992,0.03649512179675474,0.027504372918726195,0.03551589518328395,0.17693439017716936,0.14079696618788692,0.0004952420265061868,0.002103266747564335,0.001129868031524901,0.000347560205849476,0.0005217113722027037,0.0056996385175577995,0.0006831552416019555,0.007380618131596862,0.0015564007729015428,0.0004724752151862819,0.001028884182669262,0.0020686906018001477,0.0007497510361432592,0.0029127024509722466,0.0004674044399341928,0.0003003200641102931,0.0012461131330849394,0.004698429392390171,0.002638346789021253,0.0002758515844644353,0.003006209424932523,0.000968253069150125,0.00024452274052495814,0.0008190433532883501,0.000549980427603111,0.00171842212053028,0.00913992772673496,0.03850065634640966,0.0012975438438782279,0.0038057616838640253,0.00214184890343619,0.0026952231840458663,0.020077523154437126,0.09433581684371112,0.011310527744899289,0.0004931109505450672,0.0006531240493986898,0.00030055755375309065,0.03056090940760549,0.00020189895826249884,0.00011218626564710765,0.017254086655035118,0.0007488621874421462,0.0015471930939984753,0.011139828750551181,0.007795021993149144,0.006291208179677906,0.02537801873387987,0.0059913596948003535,0.0020204322706852676,0.0019287599457118425,0.006362599905072261,0.0013781606427272163,0.01215805773384779,0.01850682170924787,0.00023425234575732902,0.0005017935858709431,0.005875764663250546,0.024066588878242725,0.0006132334225543847,0.0029264015041564236,0.001911379289811221
DRR127718,0.00028447386464548166,3.308670155799907e-05,0.0004609877874997127,0.000692813724804954,0.00021177009588910887,0.0041813229268276636,0.00014575752276333004,0.0004516507436975361,0.0002144689187846813,0.0008096292276086686,0.00046089378636333906,0.0003187759227128456,0.0024652601216168927,0.007772681141655277,0.00014037408123210047,0.06385445639661998,0.012604756969650247,0.026703887312221283,0.0010156854136674643,0.01322824840507414,0.0006289292486974694,0.00044486823880638527,0.00016959785877870004,0.0010567967881462011,0.012077026879279517,0.012117841307991926,0.00011549726973516347,0.017934467891922986,0.0007148637386257251,0.002656616377810697,0.00697811770039644,0.003576795060203684,0.05019325523123105,0.04211600688526375,0.0529830662127329,0.24623141389467296,0.2222238161564402,0.0007989218536333348,0.0002080082097428148,0.0020305800452160992,0.000360843317646009,0.0023940205684626474,0.001986205017094399,6.254672718086264e-05,0.026137525246384703,0.005225988788618532,0.025987203558719817,0.0003771370805345162,0.0005076814068408833,0.00016945038803354805,0.0005038021247006071,3.918115590305766e-05,0.00010881146618918685,0.0003507518832016795,0.00022812669772863593,0.0002725571637632912,3.447911501014213e-05,0.00029691326767186026,7.69864528657124e-05,0.0003469036194448119,0.000117167445771956,8.06388126292838e-05,0.00041896997119952753,0.00011479355902756966,0.0025999864432960755,6.556217279178334e-05,0.018132840940930855,0.00047659779043859743,0.00097226138055605,0.03732531366070416,0.0002829457714702061,0.00010945904130817831,2.8060708054683555e-05,0.003065856396552787,0.00043353378040629785,0.0008430583005092709,0.00020846758744938733,2.9015570184094644e-05,0.0065831011891843,3.262880819677745e-05,0.0007698583037758235,0.00017877459261699324,0.000261860442040612,0.023613030855455176,0.003371955622412478,0.0005304597378063269,0.0004149942874137595,0.00022348029022396294,0.0006916024900715093,0.00020176656759088226,0.0014897993896459813,0.0061131992921013515,0.0007471193244479945,0.00012204276878780121,0.0001271551494021217,0.0015204687678364035,0.0002722402800207079,0.0006400522027437235,0.010015297344729042
DRR127720,0.001994865638081962,0.0001431181794073074,0.0008644095078548621,0.041066386488217754,0.009035527081084092,0.006650048530371531,0.03177680478244542,0.006320585183290274,0.0018570917535777887,0.006571135854467856,0.005477430745663718,0.00016017138942860194,0.00017905341204349756,0.004391521114096142,0.02937827988568958,0.039221827320444526,0.0238993630519924,0.004268568149379051,0.00850824761978395,0.008965249492449085,0.00039433325510701333,7.85914310183073e-05,0.00028862791582162536,0.012439540602369107,0.0020382387145549134,0.0020383888440598987,0.0011013680389200355,0.0171609929847352,0.00012269312667355728,0.0004067283154200812,0.001662708463520034,0.01269325145018781,0.0052959811482667036,0.005110003209012548,0.23890979948079058,0.06455282242787475,0.04627985126995459,0.0003847355253450983,0.007174391792278129,0.004969304461606245,0.00036910964064393493,0.0014117943463122142,0.012236440371520694,0.0002514007178670543,0.01327521699497441,0.003347566753786326,0.0017016786494090377,0.001807181739888175,0.0012278343198118742,0.0003367815746307477,0.0014072409834863346,0.000681503733976012,0.0005131241289022771,0.001362012627144542,0.00013064596574408283,0.009423752180024137,0.0002922381767871409,0.004226816585211372,0.0018638618719522767,0.00015892164953071108,0.003203599591195714,0.0007644703616761069,0.002500895900673097,0.021753055300371003,0.034822506986218534,0.0015397205746365947,0.0029685865998085215,0.0015732595016282821,0.011762956902374238,0.0333398387343435,0.0019177352397832979,0.004491533636530491,0.0006795742133055506,0.00022358890205734908,0.0013276996745255954,0.007053376858684993,0.00023424148398071767,0.00024298546807689303,0.001928678066650509,0.002080739126084988,0.00044230685024630864,0.017892834546965945,0.01392065550382085,0.021498594743457968,0.017931443396198076,0.000449089076910153,0.002512942864214502,0.0011961843064913047,0.0012676603808154541,0.0009372633460406132,0.002264936640497652,0.019198628508087432,0.0007898485576400937,0.0006813438156540753,0.020965741313391673,0.026153895432734112,0.001753007964629239,0.0021307456961190906,0.003746673284590653
DRR127754,0.0013720542311408922,0.00032028865029895044,0.0004938453902202696,0.018356319814596248,0.0003561488095390602,0.001430683838844308,0.0169334539387108,0.009455610950647826,0.0014998530249933741,0.0028134347490195153,0.001140067610666916,0.000821260842390416,0.007198150503092776,0.0021529275865655936,0.000622469431642849,0.01209812519591894,0.0173032415074505,0.0060160678008192,0.00043415692438362286,0.004147174412090429,0.0032144555291082058,0.002932502235952084,0.004213242225943043,0.0003831179865548214,0.010829795507720879,0.01087018504689587,0.0008031107014903135,0.012749890966566509,9.657140080068343e-05,0.0005880554635459099,0.001535113864760598,0.003367423965544972,0.016193505625948762,0.010415875427544853,0.029217623685488515,0.07925943523628651,0.08162238557962964,0.0012205047682194655,0.015430648121511478,0.13684164803758633,0.008098010446935719,0.00024958074173278604,0.005616602094463297,0.00040586053896216203,0.0017064143822501279,0.002190965945098418,0.010131941382888046,0.0015443975593043917,0.011175068558520239,0.001340475394859863,0.005096226040048057,0.0036037094398998467,0.00026721093758859724,0.0013103956239832086,0.00010882995560377345,0.002841881787669318,0.0009839699179613256,0.000966982677481931,0.0005380971373920622,0.009621977137141472,0.0025022018435371805,0.0005750635487853263,0.002635007478319632,0.0018236331408094408,0.0012129689122949779,0.0010177544695204612,0.01914991450070597,0.0006809135079061861,0.059888880558608255,0.10967402725412782,0.0012226052067237025,0.00038199922020361207,0.001584866973992227,0.004793268869683209,0.0010083049247328884,0.026832026273208284,0.0008827284375888516,0.0002452794827717688,0.012347316321294795,0.0026763560126476372,0.0005084219604526457,0.017982470266869457,0.029836268938697535,0.010841174419908428,0.05732255660485796,0.006872923579154677,0.0005489670706262825,0.001469333718319398,0.0020056408704004036,0.0015213392150225933,0.0021399607682985843,0.002155860497001712,0.007353028158434241,0.0010482920126479896,0.0004021545512320481,0.004066147379250995,0.0004566114117135746,0.0022235118085876414,0.005561195541145073
